_,Id,ValidationStatus,PublishStatus,VersionNumber,IsLatestVersion,IsVisibleInApp,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm,Language,Title,UrlName,ArchivedDate,ArchivedById,Summary,NextReviewDate,LargeLanguageModel,ArticleNumber,FirstPublishedDate,LastPublishedDate,ArticleArchivedById,ArticleArchivedDate,ArticleCaseAttachCount,ArticleCreatedById,ArticleCreatedDate,ArticleTotalViewCount,SourceId,AssignedToId,AssignedById,AssignmentDate,AssignmentDueDate,AssignmentNote,MigratedToFromArticleVersion,Article_Details__c
[Knowledge__kav],ka0Om0000000OITIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,OSHC - when do I get my OSHC?,OSHC-when-do-I-get-my-OSHC,,,,,,1189,2023-12-18T00:44:43.000+0000,2023-12-18T00:44:43.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:44:33.000+0000,1,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">If QUT is arranging your Overseas Student Health Cover (OSHC), please visit the </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.medibankoshc.com.au/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Medibank OSHC website</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> to become familiar with their membership, and consider downloading the </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.medibankoshc.com.au/oshc-support/mobile-apps/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Medibank mobile App</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">. The QUT Fees Department arrange OSHC for students at scheduled times. The OSHC membership will be arranged at the next available scheduled time and you should receive an instant email from Medibank providing your policy certificate after the schedule is complete.</span></span></span>"
[Knowledge__kav],ka0Om0000000OGrIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Changing preferences/course,Changing-preferences-course,,,,,,1188,2023-12-18T00:44:30.000+0000,2023-12-18T00:44:30.000+0000,,,0,0058q000000I8fsAAC,2023-12-18T00:44:19.000+0000,2,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">If you want an offer for a different course to the one you received, contact QUT directly rather than changing your preference in QTAC. You can respond to the email you received with your offer letter and let us know your request. This can be done before or after your year 12 results are released. We will reassess your application. If you change your course preference in QTAC, QUT will not receive this information.</span></span></span>"
[Knowledge__kav],ka0Om0000000OFFIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,OSHC - partial payment,OSHC-partial-payment,,,,,,1187,2023-12-18T00:44:17.000+0000,2023-12-18T00:44:17.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:44:08.000+0000,0,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">OSHC policies do not allow for partial payments. You can exclude OSHC and then when you need to purchase it again for arrival, you can contact Medibank directly.</span></span></span>"
[Knowledge__kav],ka0Om0000000NawIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,OSHC - missed arrival date,OSHC-missed-arrival-date,,,,,,1186,2023-12-18T00:43:52.000+0000,2023-12-18T00:43:52.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:43:44.000+0000,0,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">If you have missed the arrival date as written on your OSHC policy, you will need to show the arrival date to Medibank and they will adjust the dates. You can apply for a refund with Medibank for any time at the end of the policy that has exceeded the period of visa.</span></span></span>"
[Knowledge__kav],ka0Om0000000ODdIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,OSHC - refund,OSHC-refund,,,,,,1185,2023-12-18T00:43:27.000+0000,2023-12-18T00:43:27.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:43:18.000+0000,1,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">Requests for refunds of�</span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/study/fees-and-scholarships#health-cover-for-international-students"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Overseas Student Health Cover (OSHC)</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">�by onshore students must be made directly to your OSHC provider. Offshore students and sponsored students should contact QUT for OSHC refund requests.</span></span></span>"
[Knowledge__kav],ka0Om0000000OC1IAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,When do I get my CoE?,When-do-I-get-my-CoE,,,,,,1184,2023-12-18T00:43:02.000+0000,2023-12-18T00:43:02.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:42:53.000+0000,1,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">Please allow 3-5 business days for us to process your acceptance payment and send you your CoE. During peak processing times, this can take longer.</span></span></span>"
[Knowledge__kav],ka0Om0000000OAPIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying for a visa,Applying-for-a-visa,,,,,,1183,2023-12-18T00:42:28.000+0000,2023-12-18T00:42:28.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:42:19.000+0000,4,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You will be able to apply for your visa to Australia once you have received your Confirmation of Enrolment (CoE) Certificate. For more information, head to the </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.homeaffairs.gov.au/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Department of Home Affairs</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> website.</span></span></span>"
[Knowledge__kav],ka0Om0000000O8nIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Payment plans,Payment-plans,,,,,,1182,2023-12-18T00:42:03.000+0000,2023-12-18T00:42:03.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:41:54.000+0000,2,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You may be able to organise payment plans with the QUT Fees department once you are a QUT student if you are experiencing recent and unexpected extenuating circumstances that have resulted in a payment delay (excludes acceptance payments). You can contact </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""mailto:studentservices@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">studentservices@qut.edu.au</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> once you have been admitted to find out more information.</span></span></span>"
[Knowledge__kav],ka0Om0000000O7BIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Made offer � did not gain direct entry,Made-offer-did-not-gain-direct-entry,,,,,,1181,2023-12-18T00:41:50.000+0000,2023-12-18T00:41:50.000+0000,,,0,0058q000000I8fsAAC,2023-12-18T00:41:39.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">QUT will send you a revised offer for applicable pathway program through QUT College to help you transition into your chosen course.� </span></span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">If you want an offer for a different course, you can respond to the email you received your offer and request a new offer for a different course.</span></span></span>"
[Knowledge__kav],ka0Om0000000O5ZIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Academic record,Academic-record,,,,,,1180,2023-12-18T00:41:29.000+0000,2023-12-18T00:41:29.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:41:20.000+0000,0,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">To </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/about/services-and-facilities/all-services/academic-record"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">request a copy of your QUT Academic Record</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> or Graduate Certificate, you will need to submit a request online. Fees will apply and various delivery options are available.</span></span></span>"
[Knowledge__kav],ka0Om0000000O3xIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Deferring your offer,Deferring-your-offer,,,,,,1179,2023-12-18T00:41:08.000+0000,2023-12-18T00:41:08.000+0000,,,0,0058q000000I8fsAAC,2023-12-18T00:40:58.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">You can choose to defer your offer. You can defer the start of your study up to one year for most courses.��� </span></span></span></span><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">As an international student, you can apply to postpone the start of your studies by emailing </span></span></span><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">app-<span style=""background: #a8d08d;""><span style=""color: black;"">xxxxxxx</span></span>@mail.qut.studylink.com.</span></span>"
[Knowledge__kav],ka0Om0000000O2LIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Change of email,Change-of-email,,,,,,1178,2023-12-18T00:40:57.000+0000,2023-12-18T00:40:57.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:40:47.000+0000,0,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You can update your personal email address via H</span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">iQ and </span></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">eStudent. A guide on </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://qutvirtual4.qut.edu.au/group/student/enrolment/update-your-personal-details/update-your-contact-details"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">how to update your contact details</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> is available on the HiQ site. There is also an option set up a redirect so you can get the emails sent to another account. </span></span></span>"
[Knowledge__kav],ka0Om0000000O0jIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Requesting a refund,Requesting-a-refund,,,,,,1177,2023-12-18T00:40:28.000+0000,2023-12-18T00:40:28.000+0000,,,1,005Om000000NQ6gIAG,2023-12-18T00:40:15.000+0000,3,,,,,,,,"<span style=""font-size: 14px;""><span style=""background: white;""><span style=""font-family: Calibri,sans-serif;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">Please refer to the following webpage to apply for a refund online:�</span></span><span style=""color: black;""><a href=""https://www.student.qut.edu.au/enrolment/fees-and-finances/student-fee-refunds"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: #337ab7;"">Student fee refunds</span></span></a></span><u><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: #333333;"">.</span></span></u></span></span><br><br><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">For any refund related queries, please contact the Student Fees team directly at</span></span>�<span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""mailto:sbs.fees@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""color: #337ab7;"">fees@qut.edu.au</span></a></span></span>"
[Knowledge__kav],ka0Om0000000Nz7IAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Visa refusal � reapplying � agent assisted,Visa-refusal-reapplying-agent-assisted,,,,,,1176,2023-12-18T00:39:47.000+0000,2023-12-18T00:39:47.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:39:38.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">If there are changed circumstances since the visa refusal, the agent can request a review via the portal.</span></span></span>"
[Knowledge__kav],ka0Om0000000NxVIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,NS89 Full Enquiries,NS89-Full-Enquiries,,,,,,1175,2023-12-18T00:36:11.000+0000,2023-12-18T00:36:11.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:36:01.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">I started accepting my 2024 NS89 Master of Nursing � Entry Practice international offer, will QUT consider by acceptance?</span></b></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">No, the course is full for 2024 and no further acceptances, including those in progress, or offers will be considered. </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">You are most welcome to defer your offer to 2025. You need to accept your offer early as possible; the course has limited places and it will fill quickly.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Alternatively, you can apply for another course at QUT starting semester 1, 2024. QUT offers a range of courses that might be of interest to you. The full range of courses can be explored at </span><a href=""https://www.qut.edu.au/study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Study</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If you paid your deposit and no longer wish to study at QUT �please visit�</span><a href=""https://www.student.qut.edu.au/enrolment/fees-and-finances/student-fee-refunds"" style=""color: #0563c1;text-decoration: underline;"" title=""https://www.student.qut.edu.au/enrolment/fees-and-finances/student-fee-refunds"" target=""_blank""><span style=""font-size: 11.0pt;"">Student fee refunds</span></a><span style=""font-size: 11.0pt;""> to lodge a refund request. You should state NS89 places are full</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">For any refund related queries, please contact the Student Fees team directly at�</span><a href=""mailto:fees@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">fees@qut.edu.au</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">I have already paid the acceptance deposit fees NS89 Master of Nursing � Entry Practice starting 2024. Why can&#39;t you provide my CoE?</span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Regretfully the course is full for 2024 and no further acceptances, including those in progress, or offers will be considered. </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">You are most welcome to defer your offer to 2025. You need to accept your offer early as possible; the course has limited places and it will fill quickly.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Alternatively, you can apply for another course at QUT starting semester 1, 2024. QUT offers a range of courses that might be of interest to you. The full range of courses can be explored at </span><a href=""https://www.qut.edu.au/study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Study</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If you paid your deposit and no longer wish to study at QUT �please visit�</span><a href=""https://www.student.qut.edu.au/enrolment/fees-and-finances/student-fee-refunds"" style=""color: #0563c1;text-decoration: underline;"" title=""https://www.student.qut.edu.au/enrolment/fees-and-finances/student-fee-refunds"" target=""_blank""><span style=""font-size: 11.0pt;"">Student fee refunds</span></a><span style=""font-size: 11.0pt;""> to lodge a refund request. You should state NS89 places are full.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">For any refund related queries, please contact the Student Fees team directly at�</span><a href=""mailto:fees@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">fees@qut.edu.au</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">Why did QUT not tell me I had to accept earlier? Why was there no deadline?</span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">We have published �This course has limited places available. Accept your offer early.� �on the </span><a href=""https://www.qut.edu.au/courses/master-of-nursing-entry-to-practice?international#requirements"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Master of Nursing - Entry to Practice</span></a><span style=""font-size: 11.0pt;""> course website.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">You are most welcome to defer your offer to 2025. You need to accept your offer early as possible; the course has limited places and it will fill quickly.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Alternatively, you can apply for another course at QUT starting semester 1, 2024. QUT offers a range of courses that might be of interest to you. The full range of courses can be explored at </span><a href=""https://www.qut.edu.au/study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Study</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">Why is there a quota specifically for this course? Why is the quota not published on the QUT website? Is it the same quota for other institutions offering NS89 or is it just QUT?</span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Places are limited in line with the Australian professional accreditation body and specific to each institution in Australia. Therefore, we have a quota for the course and ensure to keep our applicants informed with our published information that only limited places are available (</span><a href=""https://www.qut.edu.au/courses/master-of-nursing-entry-to-practice?international#requirements"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Master of Nursing - Entry to Practice</span></a><span style=""font-size: 11.0pt;"">).</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">You are most welcome to defer your offer to 2025. You need to accept your offer early as possible; the course has limited places and it will fill quickly.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Alternatively, you can apply for another course at QUT starting semester 1, 2024. QUT offers a range of courses that might be of interest to you. The full range of courses can be explored at </span><a href=""https://www.qut.edu.au/study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Study</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">Can I appeal the decision because my previous grades are excellent? I believe I should be given a place.</span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Unfortunately, there are no additional places available to consider you for the Semester 1, 2024 intake. </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">Will my NS89 application be prioritised for the next intake should I choose to defer?</span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Yes, but you will not be prioritised for an accepted place. You need to accept your offer early as possible; the course has limited places and it will fill quickly. </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">Can we be on a waiting list? If any student withdraws/drops out, can I take their place?</span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">The course is full for 2024 and no further acceptances will be considered, there is no waiting list for this course and intake. </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">You are most welcome to defer your offer to 2025. You need to accept your offer early as possible; the course has limited places and it will fill quickly.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Alternatively, you can apply for another course at QUT starting semester 1, 2024. QUT offers a range of courses that might be of interest to you. The full range of courses can be explored at </span><a href=""https://www.qut.edu.au/study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Study</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;"">Can I still accept my 2024 NS89 Master of Nursing � Entry Practice international offer?</span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">No, the course is full for 2024 and no further acceptances or offers will be considered. </span></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">You are most welcome to defer your offer to 2025. You need to accept your offer early as possible; the course has limited places and it will fill quickly.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Alternatively, you can apply for another course at QUT starting semester 1, 2024. QUT offers a range of courses that might be of interest to you. The full range of courses can be explored at </span><a href=""https://www.qut.edu.au/study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT - Study</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br>�"
