$$Pricebook2.Name$Product2.Name,Id,IsActive,Pricebook2.Name,Pricebook2Id,Product2.Name,Product2Id,UnitPrice
Standard Price Book;QUTeX Fundamentals: Psychology,01u8q000000Ya5rAAC,true,Standard Price Book,01s5g0000014NeIAAU,QUTeX Fundamentals: Psychology,01t8q000000Eu9rAAC,150
Standard Price Book;QUTeX Fundamentals: Reflective and Resilient Thinking,01u8q000000Ya5sAAC,true,Standard Price Book,01s5g0000014NeIAAU,QUTeX Fundamentals: Reflective and Resilient Thinking,01t8q000000Eu9sAAC,150
Standard Price Book;QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,01u8q000000Ya5tAAC,true,Standard Price Book,01s5g0000014NeIAAU,QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,01t8q000000Eu9tAAC,150
Standard Price Book;QUTeX Fundamentals: Understanding Organisational Behaviour,01u8q000000Ya5uAAC,true,Standard Price Book,01s5g0000014NeIAAU,QUTeX Fundamentals: Understanding Organisational Behaviour,01t8q000000Eu9uAAC,150
Standard Price Book;Rhythm and Movement for Self-Regulation: An Introduction,01u8q000000Ya5vAAC,true,Standard Price Book,01s5g0000014NeIAAU,Rhythm and Movement for Self-Regulation: An Introduction,01t8q000000Eu9vAAC,90
Standard Price Book;QUTeX Fundamentals: Strategic It-Enabled Innovation,01u8q000000Ya5wAAC,true,Standard Price Book,01s5g0000014NeIAAU,QUTeX Fundamentals: Strategic It-Enabled Innovation,01t8q000000Eu9wAAC,150
Standard Price Book;Trainee Solicitors Program: Core Units,01u8q000000Ya5xAAC,true,Standard Price Book,01s5g0000014NeIAAU,Trainee Solicitors Program: Core Units,01t8q000000Eu9xAAC,2090
Standard Price Book;Digital Project Board Governance: Masterclass,01u8q000000Yb1IAAS,true,Standard Price Book,01s5g0000014NeIAAU,Digital Project Board Governance: Masterclass,01t8q000000EvSQAA0,1265
Standard Price Book;Digital Project Board Governance: Microcredential,01u8q000000Yb1JAAS,true,Standard Price Book,01s5g0000014NeIAAU,Digital Project Board Governance: Microcredential,01t8q000000EvSRAA0,1375
Standard Price Book;Health Care Law and Ethics,01u8q000000YbreAAC,true,Standard Price Book,01s5g0000014NeIAAU,Health Care Law and Ethics,01t8q000000EwvPAAS,2880
"Standard Price Book;Developing, Engaging, and Consuming Esports",01u8q000000Yg22AAC,true,Standard Price Book,01s5g0000014NeIAAU,"Developing, Engaging, and Consuming Esports",01t8q000000F1nbAAC,132
Standard Price Book;Rhythm and Movement for Self-Regulation: Face to Face,01u8q000000Yg85AAC,true,Standard Price Book,01s5g0000014NeIAAU,Rhythm and Movement for Self-Regulation: Face to Face,01t8q000000F1slAAC,440
Standard Price Book;General Surgical Anatomy Course,01u8q000000YgtVAAS,true,Standard Price Book,01s5g0000014NeIAAU,General Surgical Anatomy Course,01t8q000000EyWqAAK,3300
Standard Price Book;Implementation Science – Theory and Application in Health,01u8q000000Z1zWAAS,true,Standard Price Book,01s5g0000014NeIAAU,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,3492
Standard Price Book;Principles of Ophthalmic Nursing: Registered Nurses,01u8q000000Z2hIAAS,true,Standard Price Book,01s5g0000014NeIAAU,Principles of Ophthalmic Nursing: Registered Nurses,01t8q000000EyX4AAK,1638
Standard Price Book;Safe Prescribing and Quality Use of Medicines,01u8q000000Z3AZAA0,true,Standard Price Book,01s5g0000014NeIAAU,Safe Prescribing and Quality Use of Medicines,01t8q000000F85OAAS,3850
Standard Price Book;Occupational Health and Safety Law and Policy,01u8q000000Z4AgAAK,true,Standard Price Book,01s5g0000014NeIAAU,Occupational Health and Safety Law and Policy,01t8q000000F8jhAAC,2376
Standard Price Book;Arts Boot Camp: Drama,01u8q000000Z4zvAAC,true,Standard Price Book,01s5g0000014NeIAAU,Arts Boot Camp: Drama,01t8q000000EyXEAA0,260
Standard Price Book;Arts Boot Camp: Visual Arts,01u8q000000Z500AAC,true,Standard Price Book,01s5g0000014NeIAAU,Arts Boot Camp: Visual Arts,01t8q000000F9l5AAC,260
Standard Price Book;Arts Boot Camp: Music,01u8q000000Z50FAAS,true,Standard Price Book,01s5g0000014NeIAAU,Arts Boot Camp: Music,01t8q000000F9lFAAS,260
Standard Price Book;Arts Boot Camp: Media Arts,01u8q000000Z50PAAS,true,Standard Price Book,01s5g0000014NeIAAU,Arts Boot Camp: Media Arts,01t8q000000F9lKAAS,260
Standard Price Book;Maximising Team Performance Through Empowerment,01u8q000000Z5OpAAK,true,Standard Price Book,01s5g0000014NeIAAU,Maximising Team Performance Through Empowerment,01t8q000000FA4gAAG,990
Standard Price Book;Essentials of Personalised Medicine for Health Professionals,01u8q000000Z6uSAAS,true,Standard Price Book,01s5g0000014NeIAAU,Essentials of Personalised Medicine for Health Professionals,01t8q000000FA3OAAW,250
Standard Price Book;QUT Pathways to Politics for Women Program: 2023 Virtual Information,01u8q000000Z7B1AAK,true,Standard Price Book,01s5g0000014NeIAAU,QUT Pathways to Politics for Women Program: 2023 Virtual Information,01t8q000000FBofAAG,99
Standard Price Book;Trainee Solicitors Program: Elective Units,01u8q000000Z8HYAA0,true,Standard Price Book,01s5g0000014NeIAAU,Trainee Solicitors Program: Elective Units,01t8q000000FD01AAG,2090
Standard Price Book;Arts Boot Camp: Dance,01u8q000000ZJOOAA4,true,Standard Price Book,01s5g0000014NeIAAU,Arts Boot Camp: Dance,01t8q000000FGNyAAO,260
Standard Price Book;Systems Thinking and Workplace Safety: Reviewing risk controls after an injury,01u8q000000ZJlIAAW,true,Standard Price Book,01s5g0000014NeIAAU,Systems Thinking and Workplace Safety: Reviewing risk controls after an injury,01t8q000000FJEfAAO,660
Standard Price Book;Public Sector Management Program: Information Session,01u8q000000ZKn4AAG,true,Standard Price Book,01s5g0000014NeIAAU,Public Sector Management Program: Information Session,01t8q000000FKlyAAG,1
Standard Price Book;Understanding Human Behaviour,01u8q000000ZL5cAAG,true,Standard Price Book,01s5g0000014NeIAAU,Understanding Human Behaviour,01t8q000000FL6vAAG,990
Standard Price Book;Enterprise Leadership Program: Information Session,01u8q000000ZNRQAA4,true,Standard Price Book,01s5g0000014NeIAAU,Enterprise Leadership Program: Information Session,01t8q000000FMcUAAW,1
Standard Price Book;QUT College Online TESOL,01u8q000000ZTbUAAW,true,Standard Price Book,01s5g0000014NeIAAU,QUT College Online TESOL,01t8q000000FQ5jAAG,852
Standard Price Book;Foundations of Adolescent and Young Adult (AYA) Health Care,01u8q000000ZTrlAAG,true,Standard Price Book,01s5g0000014NeIAAU,Foundations of Adolescent and Young Adult (AYA) Health Care,01t8q000000FQBQAA4,120
"Standard Price Book;Volcanic Processes, Deposits, Geology and Resources: Modern and Ancient Systems",01u8q000000ZUDUAA4,true,Standard Price Book,01s5g0000014NeIAAU,"Volcanic Processes, Deposits, Geology and Resources: Modern and Ancient Systems",01t8q000000FQZpAAO,5500
Standard Price Book;Pathways to Politics for Women,01uOm000001EaCjIAK,true,Standard Price Book,01s5g0000014NeIAAU,Pathways to Politics for Women,01tOm000001dMBNIA2,1
Standard Price Book;AMP it Up! Dance,01uOm000001VA90IAG,true,Standard Price Book,01s5g0000014NeIAAU,AMP it Up! Dance,01tOm0000026csfIAA,615
Standard Price Book;AMP it Up! Media Arts,01uOm000001VBZhIAO,true,Standard Price Book,01s5g0000014NeIAAU,AMP it Up! Media Arts,01tOm0000026d5ZIAQ,615
Standard Price Book;Principles of Ophthalmic Nursing: Enrolled Nurses,01uOm0000023WpRIAU,true,Standard Price Book,01s5g0000014NeIAAU,Principles of Ophthalmic Nursing: Enrolled Nurses,01tOm000002vxTdIAI,1638
Standard Price Book;Foundations of Kinematics and Algorithms in Robotics: Microcredential,01uOm0000028IoDIAU,true,Standard Price Book,01s5g0000014NeIAAU,Foundations of Kinematics and Algorithms in Robotics: Microcredential,01tOm000001VTYDIA4,1850
Standard Price Book;Foundations of Kinematics and Algorithms in Robotics,01uOm0000028IufIAE,true,Standard Price Book,01s5g0000014NeIAAU,Foundations of Kinematics and Algorithms in Robotics,01tOm000002yU6vIAE,1480
Standard Price Book;Catchment Hydrology Fundamentals: Microcredential,01uOm0000028JSXIA2,true,Standard Price Book,01s5g0000014NeIAAU,Catchment Hydrology Fundamentals: Microcredential,01tOm000001VUinIAG,1850
Standard Price Book;Catchment Hydrology Fundamentals,01uOm0000028JcDIAU,true,Standard Price Book,01s5g0000014NeIAAU,Catchment Hydrology Fundamentals,01tOm000002yUWjIAM,1480
Standard Price Book;Next Generation Transport Safety: Microcredential,01uOm0000028PxnIAE,true,Standard Price Book,01s5g0000014NeIAAU,Next Generation Transport Safety: Microcredential,01tOm000001VUhBIAW,1850
Standard Price Book;Flood Modelling: Microcredential,01uOm0000028TWjIAM,true,Standard Price Book,01s5g0000014NeIAAU,Flood Modelling: Microcredential,01tOm000001VUkPIAW,1850
Standard Price Book;Flood Modelling,01uOm0000028TgPIAU,true,Standard Price Book,01s5g0000014NeIAAU,Flood Modelling,01tOm000002yVMLIA2,1480
Standard Price Book;Next Generation Transport Safety,01uOm0000028YplIAE,true,Standard Price Book,01s5g0000014NeIAAU,Next Generation Transport Safety,01tOm0000030hXvIAI,1480
Standard Price Book;Data-Driven Brand Strategy,01uOm000002JVdHIAW,true,Standard Price Book,01s5g0000014NeIAAU,Data-Driven Brand Strategy,01tOm0000035zM5IAI,990
Standard Price Book;Unlocking the Circular Advantage: Why Circular Economy is the Future of Business,01uOm000002JlIDIA0,true,Standard Price Book,01s5g0000014NeIAAU,Unlocking the Circular Advantage: Why Circular Economy is the Future of Business,01tOm000002hgUHIAY,990
Standard Price Book;AI for Business Value Masterclass,01uOm000002Pd6fIAC,true,Standard Price Book,01s5g0000014NeIAAU,AI for Business Value Masterclass,01tOm000002govLIAQ,1980
Standard Price Book;Practical Cross-Cultural Management,01uOm000002SoK5IAK,true,Standard Price Book,01s5g0000014NeIAAU,Practical Cross-Cultural Management,01tOm000003CmNJIA0,990
Standard Price Book;AI for Business Value: Microcredential,01uOm000002kk9xIAA,true,Standard Price Book,01s5g0000014NeIAAU,AI for Business Value: Microcredential,01tOm000003OiRBIA0,1540
Standard Price Book;Inside Out: Mastering Seven Practices of Self-Leadership,01uOm000002xwwTIAQ,true,Standard Price Book,01s5g0000014NeIAAU,Inside Out: Mastering Seven Practices of Self-Leadership,01tOm000003peOHIAY,990
Standard Price Book;Sustainable Finance & Investment Microcredential,01uOm0000039kQ8IAI,true,Standard Price Book,01s5g0000014NeIAAU,Sustainable Finance & Investment Microcredential,01tOm000003y82bIAA,1540
Standard Price Book;Sustainable Finance & Investment Masterclass,01uOm0000039reTIAQ,true,Standard Price Book,01s5g0000014NeIAAU,Sustainable Finance & Investment Masterclass,01tOm000003y80zIAA,1980
Standard Price Book;QUTeX Presents: Is Your Business Circularity-Ready?,01uOm000003A3NuIAK,true,Standard Price Book,01s5g0000014NeIAAU,QUTeX Presents: Is Your Business Circularity-Ready?,01tOm000003yCxRIAU,1
Standard Price Book;Power System Stability & Control with Renewables Microcredential,01uOm000003CqsMIAS,true,Standard Price Book,01s5g0000014NeIAAU,Power System Stability & Control with Renewables Microcredential,01tOm000003uCuPIAU,1850
Standard Price Book;QUT College Online TESOL: Embedding Sustainable Development Goals,01uOm000003D3b3IAC,true,Standard Price Book,01s5g0000014NeIAAU,QUT College Online TESOL: Embedding Sustainable Development Goals,01tOm000003zrP3IAI,639
Standard Price Book;Control of Renewable Electrical Energy Systems with Photovoltaic Microcredential,01uOm000003DDfFIAW,true,Standard Price Book,01s5g0000014NeIAAU,Control of Renewable Electrical Energy Systems with Photovoltaic Microcredential,01tOm000003uCzFIAU,1850
"Standard Price Book;Industry 4.0, Industrial Automation, Data & IIoT Microcredential",01uOm000003DETFIA4,true,Standard Price Book,01s5g0000014NeIAAU,"Industry 4.0, Industrial Automation, Data & IIoT Microcredential",01tOm000003uD0rIAE,1850
"Standard Price Book;Industry 4.0, Analytics & Computer Intelligence Microcredential",01uOm000003DF2jIAG,true,Standard Price Book,01s5g0000014NeIAAU,"Industry 4.0, Analytics & Computer Intelligence Microcredential",01tOm000003uD2TIAU,1850
Standard Price Book;QUT College Online TESOL: Multimodalities in the ESL Classroom,01uOm000003EHIbIAO,true,Standard Price Book,01s5g0000014NeIAAU,QUT College Online TESOL: Multimodalities in the ESL Classroom,01tOm0000040fgnIAA,639
Custom Corporate Products & Services;Non Award Module,01u8q000000YSzAAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Non Award Module,01t8q000000EjSRAA0,500
Custom Corporate Products & Services;Award Unit,01u8q000000YSzBAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Award Unit,01t8q000000EjSSAA0,500
Custom Corporate Products & Services;Activity,01u8q000000YSzCAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Activity,01t8q000000EjSTAA0,500
Custom Corporate Products & Services;Professional Advantage,01u8q000000YSzDAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Professional Advantage,01t8q000000EjSUAA0,500
Custom Corporate Products & Services;Individual Coaching,01u8q000000YSzEAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Individual Coaching,01t8q000000EjSVAA0,500
Custom Corporate Products & Services;Group Coaching,01u8q000000YSzFAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Group Coaching,01t8q000000EjSWAA0,500
Custom Corporate Products & Services;Diagnostic Tools,01u8q000000YSzGAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Diagnostic Tools,01t8q000000EjSXAA0,500
Custom Corporate Products & Services;Mentoring,01u8q000000YSzHAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Mentoring,01t8q000000EjSYAA0,500
Custom Corporate Products & Services;Educational Consultancy,01u8q000000YSzIAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Educational Consultancy,01t8q000000EjSZAA0,500
Custom Corporate Products & Services;High Impact Projects,01u8q000000YSzJAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,High Impact Projects,01t8q000000EjSaAAK,500
Custom Corporate Products & Services;Content Development,01u8q000000YSzKAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Content Development,01t8q000000EjSbAAK,500
Custom Corporate Products & Services;Evaluation,01u8q000000YSzLAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Evaluation,01t8q000000EjScAAK,500
Custom Corporate Products & Services;Venue,01u8q000000YSzMAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Venue,01t8q000000EjSdAAK,500
Custom Corporate Products & Services;Catering,01u8q000000YSzNAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Catering,01t8q000000EjSeAAK,500
Custom Corporate Products & Services;Other,01u8q000000YSzOAAW,true,Custom Corporate Products & Services,01s8q0000000IzhAAE,Other,01t8q000000EjSfAAK,500
Study Price Book;Introduction to Quality Management in Health,01u8q000000Z1zwAAC,false,Study Price Book,01s8q0000000KA8AAM,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Study Price Book;Implementation Science – Theory and Application in Health,01u8q000000Z1zZAAS,true,Study Price Book,01s8q0000000KA8AAM,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
CCE Price Book;Introduction to Quality Management in Health,01u8q000000Z1zuAAC,false,CCE Price Book,01s8q0000000KADAA2,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
CCE Price Book;Implementation Science – Theory and Application in Health,01u8q000000Z1zXAAS,true,CCE Price Book,01s8q0000000KADAA2,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Custom Corporate Products & Services;Non Award Module,01u8q000000Z1qcAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Non Award Module,01t8q000000EjSRAA0,500
Custom Corporate Products & Services;Award Unit,01u8q000000Z1qdAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Award Unit,01t8q000000EjSSAA0,500
Custom Corporate Products & Services;Activity,01u8q000000Z1qeAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Activity,01t8q000000EjSTAA0,500
Custom Corporate Products & Services;Professional Advantage,01u8q000000Z1qfAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Professional Advantage,01t8q000000EjSUAA0,500
Custom Corporate Products & Services;Individual Coaching,01u8q000000Z1qgAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Individual Coaching,01t8q000000EjSVAA0,500
Custom Corporate Products & Services;Group Coaching,01u8q000000Z1qhAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Group Coaching,01t8q000000EjSWAA0,500
Custom Corporate Products & Services;Diagnostic Tools,01u8q000000Z1qiAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Diagnostic Tools,01t8q000000EjSXAA0,500
Custom Corporate Products & Services;Mentoring,01u8q000000Z1qjAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Mentoring,01t8q000000EjSYAA0,500
Custom Corporate Products & Services;Educational Consultancy,01u8q000000Z1qkAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Educational Consultancy,01t8q000000EjSZAA0,500
Custom Corporate Products & Services;High Impact Projects,01u8q000000Z1qlAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,High Impact Projects,01t8q000000EjSaAAK,500
Custom Corporate Products & Services;Content Development,01u8q000000Z1qmAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Content Development,01t8q000000EjSbAAK,500
Custom Corporate Products & Services;Evaluation,01u8q000000Z1qnAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Evaluation,01t8q000000EjScAAK,500
Custom Corporate Products & Services;Venue,01u8q000000Z1qoAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Venue,01t8q000000EjSdAAK,500
Custom Corporate Products & Services;Catering,01u8q000000Z1qpAAC,true,Custom Corporate Products & Services,01s8q0000000KAcAAM,Catering,01t8q000000EjSeAAK,500
