Description,Family,Id,IsActive,Name
Set yourself up for success and excel in QUTeX Trainee Solicitors Program for admission to the Supreme Court of Queensland as a legal practitioner. Complete your 90 hours of approved training or fill gaps in your workplace training with supplementary training.,Education,01t8q000000FD0BAAW,true,Trainee Solicitors Program
Cohort 23,Education,01t8q000000FDPjAAO,true,Treasury Graduate Development Program
Cohort 22,Education,01t8q000000FDPoAAO,true,Treasury Graduate Development Program
,Education,01t8q000000FDPtAAO,true,Workshop 1: Knowing Self and Others and Communicating to Influence
,Education,01t8q000000FDPyAAO,false,Workshop 1: Knowing Self and Others and Communicating to Influence - Group B
,Education,01t8q000000FDQ3AAO,true,Workshop 2: Systems Thinking
,Education,01t8q000000FDQ8AAO,true,Workshop 3: Ethics & Leadership
,Education,01t8q000000FDQDAA4,true,Workshop 4: Stakeholder Engagement & Policy Development
,Education,01t8q000000FDQIAA4,true,Workshop 5: Administrative Decision Making
,Education,01t8q000000FDQNAA4,true,Workshop 6: Financial Management
,Education,01t8q000000FFprAAG,true,Mastering Strategic Leadership
,Education,01t8q000000FGElAAO,true,High Performance Leadership Program
,Education,01t8q000000FGF0AAO,true,Step Ahead: Co-Design - Opening Workshop
,Education,01t8q000000FGF5AAO,true,Step Ahead: Workshop 1
,Education,01t8q000000FGFAAA4,true,Step Ahead: Collective Work Scenario 1
,Education,01t8q000000FGFFAA4,true,Step Ahead: Workshop 2
,Education,01t8q000000FGFKAA4,true,Step Ahead: Workshop 3
,Education,01t8q000000FGFPAA4,true,Step Ahead: Closing Workshop
,Education,01t8q000000FGFUAA4,true,Step Ahead: Collective Work Scenario 2
"Intensive professional development for primary school arts teachers, to design and plan a year-long program in an arts discipline under the direction of specialist education and creative industries experts from QUT.",Education,01t8q000000FGNyAAO,true,Arts Boot Camp: Dance
,Education,01t8q000000FGwLAAW,true,Queensland Health Next Generation Program 2023
,Education,01t8q000000FGyRAAW,true,Personal Leadership and Impact - Workshop 1
,Education,01t8q000000FGyWAAW,true,Strong Relationships for Customer Outcomes - Workshop 3
,Education,01t8q000000FGybAAG,true,"Vision, Innovation and  Complex Change - Workshop 5"
,Education,01t8q000000FGygAAG,true,Personal Leadership and Impact - Workshop 2
,Education,01t8q000000FGylAAG,true,Strong Relationships for Customer Outcomes - Workshop 4
,Education,01t8q000000FGyqAAG,true,"Vision, Innovation and Complex Change - Workshop 6"
,Education,01t8q000000FGyvAAG,false,QLD Health Next Generation Program 2023
,Education,01t8q000000FGz0AAG,false,Personal Leadership and Impact - Workshop 1
,Education,01t8q000000FIDVAA4,false,DCHDE: ELP Leadership as Coach
,Education,01t8q000000FIGBAA4,false,Growing QRWomen 2023
,Education,01t8q000000FIGGAA4,false,QRWomen 2023
,Education,01t8q000000FIGLAA4,false,QRWomen Coaching 2023
,Education,01t8q000000FJ1GAAW,true,AEMO: System Design Strategic Team Development Program
,Education,01t8q000000FJ1LAAW,false,AEMO: System Design Strategic Team Development Program: Workshop 1
,Education,01t8q000000FJ1QAAW,true,AEMO: System Design Strategic Team Development Program: Workshop 2
,Education,01t8q000000FJ1VAAW,true,AEMO: System Design Strategic Team Development Program: Workshop 3
,Education,01t8q000000FJ1aAAG,true,AEMO: System Design Strategic Team Development Program: Workshop 4
,Education,01t8q000000FJ1fAAG,true,AEMO: System Design Strategic Team Development Program: Disc Profile
Team Alignment Survey,Education,01t8q000000FJ1kAAG,true,AEMO: System Design Strategic Team Development Program: Team Alignment Survey
,Education,01t8q000000FJ1pAAG,true,AEMO: System Design Strategic Team Development Program: Coaching
"This course will provide the knowledge, skills and tools to undertake an evidence-based approach to investigating the system of factors contributing to incidents in the workplace.",Education,01t8q000000FJEfAAO,true,Systems Thinking and Workplace Safety: Reviewing risk controls after an injury
,Education,01t8q000000FK2EAAW,true,Mastering Personal Leadership and Change
,Education,01t8q000000FK2JAAW,true,Mastering Leadership at Scale
,Education,01t8q000000FKbrAAG,false,Sime Darby Strategic Leaders Program 2023
,Education,01t8q000000FKbwAAG,false,"Sime Darby Strategic Leaders Program 2023 - Launch, Phuel and Directioneering"
,Education,01t8q000000FKc1AAG,false,Sime Darby Strategic Leaders Program 2023 - Directioneering
,Education,01t8q000000FKc6AAG,false,Sime Darby Strategic Leaders Program 2023 - Personal Leadership & Change
,Education,01t8q000000FKcBAAW,false,Sime Darby Strategic Leaders Program 2023 - Strategic Leadership
,Education,01t8q000000FKcGAAW,false,Sime Darby Strategic Leaders Program 2023 - The Power of Data
,Education,01t8q000000FKcLAAW,false,Sime Darby Strategic Leaders Program 2023 - Driving Business Performance
,Education,01t8q000000FKcQAAW,false,Sime Darby Strategic Leaders Program 2023 - Communicating for Results
,Education,01t8q000000FKcVAAW,false,Sime Darby Strategic Leaders Program 2023 - Graduation
Start your next adventure in the public sector,Education,01t8q000000FKlyAAG,true,Public Sector Management Program: Information Session
,Education,01t8q000000FL6MAAW,true,Endeavour Foundation Senior Leadership Program - Cohort 2
,Education,01t8q000000FL6RAAW,true,Endeavour Foundation Senior Leadership Program: Cohort 2: Launch
,Education,01t8q000000FL6SAAW,true,Endeavour Foundation Senior Leadership Program: Cohort 2: End of Program Celebration
,Education,01t8q000000FL6WAAW,true,Endeavour Foundation Senior Leadership Program: Cohort 2: Masterclass 1
,Education,01t8q000000FL6bAAG,true,Endeavour Foundation Senior Leadership Program: Cohort 2: Masterclass 2
,Education,01t8q000000FL6gAAG,true,Endeavour Foundation Senior Leadership Program: Cohort 2: Masterclass 3
,Education,01t8q000000FL6lAAG,true,Endeavour Foundation Senior Leadership Program: Cohort 2: Masterclass 4
,Education,01t8q000000FL6qAAG,true,Endeavour Foundation Senior Leadership Program: Cohort 2: Coaching Circles
Get a deeper understanding of human behaviour in this 1 day course and discover which biological and social processes influence our behaviour.,Education,01t8q000000FL6vAAG,true,Understanding Human Behaviour
~1 week cyber security non-award PD from Cassandra Cross + Leonie Simpson's work and success in previous years.,,01t8q000000FMYJAA4,false,CIESJ CPE: Cyber Security 2023
"•	Build and sell/deliver a short 2-day non-award (in the first instance) contextualised training course, with coaching, to a custom local government audience. (visual of program in proposal).
 
Optional Day Three: Coaching (~30 days upon conclusion of the course).
o	Reviewing the application of Day Two
o	Revising the project plan
o	Reflection on data veracity
o	Reflection on policy recommendations.
•	Alongside the training content there will be policy document templates to ensure compliance with the Policy Cycle based on the Australian Government Cabinet Handbook.",,01t8q000000FMYOAA4,false,CIESJ CPE: Policy Writing 2023
"Professor Michael Flood.

CPE program WIP.",,01t8q000000FMYTAA4,false,CIESJ CPE: Violence Prevention 2023
"Working with Judith Howard and Lee Anne Perry to sell custom Trauma Aware work to DoE, independent schools, private schools, etc.",,01t8q000000FMYYAA4,false,CIESJ CPE: Trauma Aware Education 2023
"Working with Leo Rezayan and Jeremy Kerr (+ Xanthe Ashburner in OIE) to scope out CPE - design bootcamp, potentially for health sector initially.",,01t8q000000FMYdAAO,false,CIESJ CPE: Design bootcamp 2023
,Education,01t8q000000FMYiAAO,true,FKG Strategic Leaders' Program
,Education,01t8q000000FMYnAAO,true,FKG Strategic Leaders' Program: Virtual Launch
,Education,01t8q000000FMYsAAO,true,FKG Strategic Leaders' Program: Personal Leadership and Change
